1,2,3,4,5,6,y,class_id
103,211,194,165,165,160,137,482497
211,194,165,165,160,137,148,482497
194,165,165,160,137,148,142,482497
165,165,160,137,148,142,137,482497
165,160,137,148,142,137,274,482497
160,137,148,142,137,274,142,482497
137,148,142,137,274,142,240,482497
148,142,137,274,142,240,200,482497
142,137,274,142,240,200,182,482497
137,274,142,240,200,182,166,482497
274,142,240,200,182,166,148,482497
142,240,200,182,166,148,211,482497
240,200,182,166,148,211,160,482497
200,182,166,148,211,160,154,482497
182,166,148,211,160,154,188,482497
166,148,211,160,154,188,211,482497
148,211,160,154,188,211,200,482497
211,160,154,188,211,200,137,482497
160,154,188,211,200,137,205,482497
154,188,211,200,137,205,296,482497
188,211,200,137,205,296,165,482497
211,200,137,205,296,165,154,482497
200,137,205,296,165,154,160,482497
137,205,296,165,154,160,257,482497
205,296,165,154,160,257,239,482497
296,165,154,160,257,239,250,482497
165,154,160,257,239,250,142,482497
154,160,257,239,250,142,205,482497
160,257,239,250,142,205,405,482497
257,239,250,142,205,405,154,482497
239,250,142,205,405,154,245,482497
250,142,205,405,154,245,165,482497
142,205,405,154,245,165,217,482497
205,405,154,245,165,217,217,482497
405,154,245,165,217,217,257,482497
154,245,165,217,217,257,308,482497
245,165,217,217,257,308,336,482497
165,217,217,257,308,336,177,482497
40,174,340,246,174,197,331,492952
174,340,246,174,197,331,261,492952
340,246,174,197,331,261,206,492952
246,174,197,331,261,206,270,492952
174,197,331,261,206,270,434,492952
197,331,261,206,270,434,340,492952
331,261,206,270,434,340,356,492952
261,206,270,434,340,356,585,492952
206,270,434,340,356,585,339,492952
270,434,340,356,585,339,221,492952
434,340,356,585,339,221,119,492952
340,356,585,339,221,119,254,492952
356,585,339,221,119,254,167,492952
585,339,221,119,254,167,166,492952
339,221,119,254,167,166,174,492952
221,119,254,167,166,174,158,492952
119,254,167,166,174,158,261,492952
254,167,166,174,158,261,150,492952
29,240,413,356,566,500,499,496459
240,413,356,566,500,499,692,496459
413,356,566,500,499,692,1124,496459
356,566,500,499,692,1124,1017,496459
566,500,499,692,1124,1017,653,496459
500,499,692,1124,1017,653,710,496459
499,692,1124,1017,653,710,557,496459
692,1124,1017,653,710,557,404,496459
1124,1017,653,710,557,404,595,496459
1017,653,710,557,404,595,672,496459
653,710,557,404,595,672,691,496459
710,557,404,595,672,691,682,496459
557,404,595,672,691,682,855,496459
404,595,672,691,682,855,1055,496459
595,672,691,682,855,1055,1277,496459
672,691,682,855,1055,1277,845,496459
691,682,855,1055,1277,845,614,496459
682,855,1055,1277,845,614,250,496459
855,1055,1277,845,614,250,547,496459
1055,1277,845,614,250,547,441,496459
1277,845,614,250,547,441,595,496459
845,614,250,547,441,595,596,496459
614,250,547,441,595,596,470,496459
250,547,441,595,596,470,566,496459
547,441,595,596,470,566,586,496459
441,595,596,470,566,586,950,496459
595,596,470,566,586,950,566,496459
596,470,566,586,950,566,288,496459
470,566,586,950,566,288,356,496459
566,586,950,566,288,356,345,496459
586,950,566,288,356,345,384,496459
950,566,288,356,345,384,269,496459
566,288,356,345,384,269,355,496459
288,356,345,384,269,355,327,496459
356,345,384,269,355,327,480,496459
345,384,269,355,327,480,384,496459
37,112,205,167,195,93,158,501564
112,205,167,195,93,158,242,501564
205,167,195,93,158,242,112,501564
167,195,93,158,242,112,56,501564
195,93,158,242,112,56,252,501564
93,158,242,112,56,252,149,501564
41,124,84,119,234,130,145,510309
124,84,119,234,130,145,88,510309
84,119,234,130,145,88,193,510309
119,234,130,145,88,193,109,510309
234,130,145,88,193,109,136,510309
130,145,88,193,109,136,104,510309
145,88,193,109,136,104,130,510309
88,193,109,136,104,130,213,510309
193,109,136,104,130,213,99,510309
109,136,104,130,213,99,176,510309
136,104,130,213,99,176,218,510309
104,130,213,99,176,218,140,510309
130,213,99,176,218,140,198,510309
213,99,176,218,140,198,161,510309
99,176,218,140,198,161,161,510309
176,218,140,198,161,161,171,510309
218,140,198,161,161,171,94,510309
21,11,127,101,254,424,509,516750
11,127,101,254,424,509,450,516750
127,101,254,424,509,450,95,516750
101,254,424,509,450,95,122,516750
254,424,509,450,95,122,117,516750
424,509,450,95,122,117,196,516750
509,450,95,122,117,196,132,516750
450,95,122,117,196,132,154,516750
95,122,117,196,132,154,148,516750
122,117,196,132,154,148,138,516750
117,196,132,154,148,138,244,516750
196,132,154,148,138,244,74,516750
132,154,148,138,244,74,59,516750
154,148,138,244,74,59,85,516750
148,138,244,74,59,85,59,516750
138,244,74,59,85,59,27,516750
244,74,59,85,59,27,26,516750
74,59,85,59,27,26,47,516750
59,85,59,27,26,47,38,516750
85,59,27,26,47,38,32,516750
59,27,26,47,38,32,53,516750
11,199,215,253,347,331,535,526401
199,215,253,347,331,535,396,526401
215,253,347,331,535,396,414,526401
253,347,331,535,396,414,677,526401
347,331,535,396,414,677,259,526401
331,535,396,414,677,259,199,526401
535,396,414,677,259,199,161,526401
396,414,677,259,199,161,127,526401
414,677,259,199,161,127,127,526401
677,259,199,161,127,127,166,526401
259,199,161,127,127,166,177,526401
199,161,127,127,166,177,275,526401
161,127,127,166,177,275,402,526401
127,127,166,177,275,402,385,526401
195,12,35,59,48,30,65,527765
12,35,59,48,30,65,41,527765
35,59,48,30,65,41,65,527765
59,48,30,65,41,65,36,527765
48,30,65,41,65,36,65,527765
199,78,149,116,132,88,127,527809
78,149,116,132,88,127,121,527809
149,116,132,88,127,121,154,527809
116,132,88,127,121,154,132,527809
132,88,127,121,154,132,51,527809
88,127,121,154,132,51,111,527809
127,121,154,132,51,111,105,527809
121,154,132,51,111,105,45,527809
154,132,51,111,105,45,67,527809
132,51,111,105,45,67,110,527809
51,111,105,45,67,110,110,527809
111,105,45,67,110,110,72,527809
105,45,67,110,110,72,105,527809
45,67,110,110,72,105,84,527809
67,110,110,72,105,84,62,527809
110,110,72,105,84,62,67,527809
110,72,105,84,62,67,106,527809
72,105,84,62,67,106,100,527809
105,84,62,67,106,100,172,527809
84,62,67,106,100,172,44,527809
62,67,106,100,172,44,55,527809
67,106,100,172,44,55,72,527809
106,100,172,44,55,72,116,527809
100,172,44,55,72,116,67,527809
172,44,55,72,116,67,73,527809
44,55,72,116,67,73,95,527809
55,72,116,67,73,95,112,527809
72,116,67,73,95,112,145,527809
116,67,73,95,112,145,78,527809
67,73,95,112,145,78,117,527809
73,95,112,145,78,117,200,527809
95,112,145,78,117,200,84,527809
112,145,78,117,200,84,73,527809
145,78,117,200,84,73,73,527809
78,117,200,84,73,73,94,527809
117,200,84,73,73,94,105,527809
200,84,73,73,94,105,105,527809
84,73,73,94,105,105,127,527809
73,73,94,105,105,127,155,527809
73,94,105,105,127,155,144,527809
94,105,105,127,155,144,73,527809
105,105,127,155,144,73,122,527809
105,127,155,144,73,122,200,527809
127,155,144,73,122,200,72,527809
155,144,73,122,200,72,99,527809
144,73,122,200,72,99,160,527809
73,122,200,72,99,160,110,527809
122,200,72,99,160,110,78,527809
200,72,99,160,110,78,56,527809
72,99,160,110,78,56,29,527809
99,160,110,78,56,29,155,527809
160,110,78,56,29,155,171,527809
110,78,56,29,155,171,165,527809
78,56,29,155,171,165,216,527809
56,29,155,171,165,216,316,527809
29,155,171,165,216,316,118,527809
155,171,165,216,316,118,227,527809
171,165,216,316,118,227,217,527809
165,216,316,118,227,217,238,527809
216,316,118,227,217,238,206,527809
316,118,227,217,238,206,227,527809
118,227,217,238,206,227,276,527809
227,217,238,206,227,276,305,527809
217,238,206,227,276,305,154,527809
9,130,74,83,102,56,167,540712
130,74,83,102,56,167,113,540712
74,83,102,56,167,113,531,540712
83,102,56,167,113,531,177,540712
102,56,167,113,531,177,335,540712
56,167,113,531,177,335,325,540712
167,113,531,177,335,325,447,540712
113,531,177,335,325,447,455,540712
531,177,335,325,447,455,335,540712
177,335,325,447,455,335,280,540712
335,325,447,455,335,280,242,540712
325,447,455,335,280,242,270,540712
447,455,335,280,242,270,390,540712
455,335,280,242,270,390,335,540712
428,276,228,186,311,297,255,559132
276,228,186,311,297,255,325,559132
228,186,311,297,255,325,166,559132
186,311,297,255,325,166,83,559132
311,297,255,325,166,83,111,559132
297,255,325,166,83,111,145,559132
255,325,166,83,111,145,303,559132
325,166,83,111,145,303,70,559132
166,83,111,145,303,70,97,559132
83,111,145,303,70,97,152,559132
111,145,303,70,97,152,256,559132
145,303,70,97,152,256,201,559132
303,70,97,152,256,201,229,559132
70,97,152,256,201,229,159,559132
97,152,256,201,229,159,318,559132
152,256,201,229,159,318,200,559132
256,201,229,159,318,200,172,559132
201,229,159,318,200,172,221,559132
229,159,318,200,172,221,311,559132
159,318,200,172,221,311,152,559132
318,200,172,221,311,152,187,559132
200,172,221,311,152,187,166,559132
172,221,311,152,187,166,160,559132
221,311,152,187,166,160,125,559132
311,152,187,166,160,125,139,559132
152,187,166,160,125,139,77,559132
187,166,160,125,139,77,167,559132
166,160,125,139,77,167,152,559132
160,125,139,77,167,152,118,559132
125,139,77,167,152,118,173,559132
139,77,167,152,118,173,380,559132
77,167,152,118,173,380,235,559132
167,152,118,173,380,235,229,559132
152,118,173,380,235,229,180,559132
118,173,380,235,229,180,146,559132
173,380,235,229,180,146,166,559132
380,235,229,180,146,166,138,559132
235,229,180,146,166,138,111,559132
229,180,146,166,138,111,243,559132
180,146,166,138,111,243,208,559132
146,166,138,111,243,208,146,559132
166,138,111,243,208,146,124,559132
138,111,243,208,146,124,159,559132
111,243,208,146,124,159,110,559132
243,208,146,124,159,110,194,559132
208,146,124,159,110,194,331,559132
146,124,159,110,194,331,159,559132
124,159,110,194,331,159,124,559132
159,110,194,331,159,124,76,559132
110,194,331,159,124,76,138,559132
194,331,159,124,76,138,118,559132
331,159,124,76,138,118,83,559132
159,124,76,138,118,83,138,559132
124,76,138,118,83,138,180,559132
76,138,118,83,138,180,201,559132
138,118,83,138,180,201,110,559132
118,83,138,180,201,110,173,559132
83,138,180,201,110,173,83,559132
138,180,201,110,173,83,152,559132
180,201,110,173,83,152,186,559132
201,110,173,83,152,186,159,559132
110,173,83,152,186,159,104,559132
173,83,152,186,159,104,221,559132
83,152,186,159,104,221,104,559132
27,48,129,177,170,82,102,560265
48,129,177,170,82,102,197,560265
129,177,170,82,102,197,300,560265
177,170,82,102,197,300,198,560265
170,82,102,197,300,198,197,560265
82,102,197,300,198,197,224,560265
102,197,300,198,197,224,157,560265
197,300,198,197,224,157,143,560265
300,198,197,224,157,143,232,560265
198,197,224,157,143,232,272,560265
197,224,157,143,232,272,177,560265
224,157,143,232,272,177,272,560265
157,143,232,272,177,272,225,560265
143,232,272,177,272,225,183,560265
232,272,177,272,225,183,265,560265
272,177,272,225,183,265,305,560265
177,272,225,183,265,305,387,560265
272,225,183,265,305,387,464,560265
225,183,265,305,387,464,381,560265
183,265,305,387,464,381,504,560265
265,305,387,464,381,504,585,560265
305,387,464,381,504,585,701,560265
387,464,381,504,585,701,510,560265
464,381,504,585,701,510,368,560265
381,504,585,701,510,368,150,560265
504,585,701,510,368,150,184,560265
585,701,510,368,150,184,204,560265
701,510,368,150,184,204,251,560265
510,368,150,184,204,251,136,560265
368,150,184,204,251,136,272,560265
150,184,204,251,136,272,218,560265
184,204,251,136,272,218,313,560265
204,251,136,272,218,313,354,560265
251,136,272,218,313,354,347,560265
136,272,218,313,354,347,306,560265
272,218,313,354,347,306,245,560265
218,313,354,347,306,245,102,560265
313,354,347,306,245,102,129,560265
354,347,306,245,102,129,171,560265
347,306,245,102,129,171,68,560265
306,245,102,129,171,68,54,560265
245,102,129,171,68,54,88,560265
102,129,171,68,54,88,75,560265
37,479,404,184,524,387,332,569154
479,404,184,524,387,332,359,569154
404,184,524,387,332,359,441,569154
184,524,387,332,359,441,276,569154
524,387,332,359,441,276,386,569154
387,332,359,441,276,386,359,569154
301,436,412,499,625,491,767,576298
436,412,499,625,491,767,640,576298
412,499,625,491,767,640,657,576298
499,625,491,767,640,657,633,576298
625,491,767,640,657,633,616,576298
491,767,640,657,633,616,703,576298
767,640,657,633,616,703,1020,576298
640,657,633,616,703,1020,1098,576298
657,633,616,703,1020,1098,688,576298
633,616,703,1020,1098,688,640,576298
616,703,1020,1098,688,640,641,576298
703,1020,1098,688,640,641,411,576298
1020,1098,688,640,641,411,435,576298
1098,688,640,641,411,435,633,576298
688,640,641,411,435,633,720,576298
640,641,411,435,633,720,664,576298
641,411,435,633,720,664,530,576298
411,435,633,720,664,530,348,576298
435,633,720,664,530,348,1076,576298
633,720,664,530,348,1076,908,576298
720,664,530,348,1076,908,617,576298
664,530,348,1076,908,617,616,576298
530,348,1076,908,617,616,696,576298
348,1076,908,617,616,696,554,576298
1076,908,617,616,696,554,609,576298
908,617,616,696,554,609,562,576298
617,616,696,554,609,562,720,576298
616,696,554,609,562,720,562,576298
696,554,609,562,720,562,396,576298
554,609,562,720,562,396,499,576298
609,562,720,562,396,499,799,576298
562,720,562,396,499,799,783,576298
720,562,396,499,799,783,902,576298
562,396,499,799,783,902,665,576298
396,499,799,783,902,665,648,576298
499,799,783,902,665,648,538,576298
799,783,902,665,648,538,484,576298
783,902,665,648,538,484,554,576298
902,665,648,538,484,554,719,576298
665,648,538,484,554,719,640,576298
648,538,484,554,719,640,712,576298
538,484,554,719,640,712,538,576298
484,554,719,640,712,538,609,576298
554,719,640,712,538,609,531,576298
719,640,712,538,609,531,562,576298
640,712,538,609,531,562,371,576298
712,538,609,531,562,371,435,576298
538,609,531,562,371,435,308,576298
609,531,562,371,435,308,308,576298
531,562,371,435,308,308,371,576298
562,371,435,308,308,371,356,576298
371,435,308,308,371,356,317,576298
435,308,308,371,356,317,286,576298
308,308,371,356,317,286,514,576298
308,371,356,317,286,514,261,576298
371,356,317,286,514,261,514,576298
356,317,286,514,261,514,466,576298
317,286,514,261,514,466,380,576298
286,514,261,514,466,380,301,576298
514,261,514,466,380,301,231,576298
261,514,466,380,301,231,310,576298
514,466,380,301,231,310,270,576298
466,380,301,231,310,270,293,576298
380,301,231,310,270,293,174,576298
467,295,272,225,271,249,313,580470
295,272,225,271,249,313,277,580470
272,225,271,249,313,277,313,580470
225,271,249,313,277,313,266,580470
271,249,313,277,313,266,213,580470
249,313,277,313,266,213,290,580470
313,277,313,266,213,290,413,580470
277,313,266,213,290,413,231,580470
313,266,213,290,413,231,325,580470
266,213,290,413,231,325,302,580470
213,290,413,231,325,302,313,580470
290,413,231,325,302,313,296,580470
413,231,325,302,313,296,467,580470
231,325,302,313,296,467,366,580470
325,302,313,296,467,366,396,580470
302,313,296,467,366,396,349,580470
313,296,467,366,396,349,437,580470
296,467,366,396,349,437,496,580470
467,366,396,349,437,496,726,580470
366,396,349,437,496,726,254,580470
396,349,437,496,726,254,395,580470
349,437,496,726,254,395,431,580470
437,496,726,254,395,431,573,580470
496,726,254,395,431,573,466,580470
726,254,395,431,573,466,490,580470
254,395,431,573,466,490,555,580470
395,431,573,466,490,555,532,580470
431,573,466,490,555,532,390,580470
573,466,490,555,532,390,384,580470
466,490,555,532,390,384,396,580470
490,555,532,390,384,396,727,580470
555,532,390,384,396,727,431,580470
532,390,384,396,727,431,302,580470
390,384,396,727,431,302,219,580470
384,396,727,431,302,219,283,580470
396,727,431,302,219,283,413,580470
727,431,302,219,283,413,614,580470
431,302,219,283,413,614,462,580470
302,219,283,413,614,462,307,580470
219,283,413,614,462,307,296,580470
283,413,614,462,307,296,261,580470
413,614,462,307,296,261,449,580470
614,462,307,296,261,449,608,580470
462,307,296,261,449,608,224,580470
307,296,261,449,608,224,113,580470
296,261,449,608,224,113,101,580470
261,449,608,224,113,101,348,580470
449,608,224,113,101,348,395,580470
608,224,113,101,348,395,342,580470
224,113,101,348,395,342,448,580470
113,101,348,395,342,448,750,580470
101,348,395,342,448,750,579,580470
348,395,342,448,750,579,691,580470
395,342,448,750,579,691,1032,580470
342,448,750,579,691,1032,519,580470
448,750,579,691,1032,519,331,580470
750,579,691,1032,519,331,426,580470
579,691,1032,519,331,426,330,580470
691,1032,519,331,426,330,366,580470
1032,519,331,426,330,366,425,580470
519,331,426,330,366,425,425,580470
331,426,330,366,425,425,360,580470
426,330,366,425,425,360,384,580470
330,366,425,425,360,384,408,580470
506,322,395,322,570,396,433,580634
322,395,322,570,396,433,469,580634
395,322,570,396,433,469,313,580634
322,570,396,433,469,313,203,580634
570,396,433,469,313,203,184,580634
396,433,469,313,203,184,257,580634
433,469,313,203,184,257,487,580634
469,313,203,184,257,487,295,580634
313,203,184,257,487,295,174,580634
203,184,257,487,295,174,239,580634
184,257,487,295,174,239,276,580634
257,487,295,174,239,276,294,580634
487,295,174,239,276,294,239,580634
295,174,239,276,294,239,340,580634
174,239,276,294,239,340,295,580634
239,276,294,239,340,295,322,580634
276,294,239,340,295,322,193,580634
294,239,340,295,322,193,258,580634
239,340,295,322,193,258,295,580634
340,295,322,193,258,295,138,580634
295,322,193,258,295,138,138,580634
322,193,258,295,138,138,147,580634
193,258,295,138,138,147,358,580634
258,295,138,138,147,358,119,580634
295,138,138,147,358,119,165,580634
138,138,147,358,119,165,257,580634
138,147,358,119,165,257,284,580634
147,358,119,165,257,284,202,580634
358,119,165,257,284,202,212,580634
119,165,257,284,202,212,156,580634
165,257,284,202,212,156,432,580634
257,284,202,212,156,432,267,580634
284,202,212,156,432,267,221,580634
202,212,156,432,267,221,120,580634
212,156,432,267,221,120,285,580634
156,432,267,221,120,285,110,580634
432,267,221,120,285,110,156,580634
267,221,120,285,110,156,92,580634
221,120,285,110,156,92,101,580634
120,285,110,156,92,101,128,580634
285,110,156,92,101,128,184,580634
110,156,92,101,128,184,156,580634
156,92,101,128,184,156,147,580634
92,101,128,184,156,147,37,580634
101,128,184,156,147,37,18,580634
128,184,156,147,37,18,9,580634
184,156,147,37,18,9,46,580634
156,147,37,18,9,46,111,580634
147,37,18,9,46,111,120,580634
37,18,9,46,111,120,212,580634
18,9,46,111,120,212,257,580634
9,46,111,120,212,257,322,580634
46,111,120,212,257,322,312,580634
111,120,212,257,322,312,110,580634
120,212,257,322,312,110,174,580634
212,257,322,312,110,174,286,580634
257,322,312,110,174,286,230,580634
322,312,110,174,286,230,276,580634
312,110,174,286,230,276,285,580634
110,174,286,230,276,285,211,580634
174,286,230,276,285,211,275,580634
286,230,276,285,211,275,294,580634
230,276,285,211,275,294,248,580634
117,262,592,457,253,378,283,587678
262,592,457,253,378,283,310,587678
592,457,253,378,283,310,456,587678
457,253,378,283,310,456,244,587678
253,378,283,310,456,244,311,587678
378,283,310,456,244,311,301,587678
283,310,456,244,311,301,398,587678
310,456,244,311,301,398,427,587678
456,244,311,301,398,427,863,587678
244,311,301,398,427,863,496,587678
311,301,398,427,863,496,437,587678
301,398,427,863,496,437,408,587678
398,427,863,496,437,408,446,587678
427,863,496,437,408,446,370,587678
863,496,437,408,446,370,417,587678
496,437,408,446,370,417,475,587678
437,408,446,370,417,475,339,587678
408,446,370,417,475,339,447,587678
446,370,417,475,339,447,388,587678
370,417,475,339,447,388,593,587678
417,475,339,447,388,593,388,587678
475,339,447,388,593,388,359,587678
339,447,388,593,388,359,359,587678
447,388,593,388,359,359,300,587678
388,593,388,359,359,300,291,587678
593,388,359,359,300,291,379,587678
388,359,359,300,291,379,340,587678
359,359,300,291,379,340,388,587678
359,300,291,379,340,388,359,587678
300,291,379,340,388,359,155,587678
23,171,71,164,266,468,366,591790
171,71,164,266,468,366,211,591790
71,164,266,468,366,211,273,591790
164,266,468,366,211,273,266,591790
266,468,366,211,273,266,219,591790
468,366,211,273,266,219,226,591790
366,211,273,266,219,226,172,591790
211,273,266,219,226,172,280,591790
273,266,219,226,172,280,265,591790
266,219,226,172,280,265,195,591790
219,226,172,280,265,195,429,591790
226,172,280,265,195,429,148,591790
172,280,265,195,429,148,125,591790
280,265,195,429,148,125,273,591790
265,195,429,148,125,273,343,591790
195,429,148,125,273,343,172,591790
429,148,125,273,343,172,211,591790
148,125,273,343,172,211,188,591790
125,273,343,172,211,188,343,591790
273,343,172,211,188,343,375,591790
343,172,211,188,343,375,210,591790
172,211,188,343,375,210,297,591790
211,188,343,375,210,297,288,591790
188,343,375,210,297,288,164,591790
343,375,210,297,288,164,289,591790
375,210,297,288,164,289,367,591790
210,297,288,164,289,367,242,591790
297,288,164,289,367,242,180,591790
288,164,289,367,242,180,109,591790
164,289,367,242,180,109,226,591790
289,367,242,180,109,226,250,591790
367,242,180,109,226,250,359,591790
242,180,109,226,250,359,195,591790
1321,968,726,828,755,939,995,597927
968,726,828,755,939,995,1024,597927
726,828,755,939,995,1024,995,597927
828,755,939,995,1024,995,995,597927
755,939,995,1024,995,995,680,597927
939,995,1024,995,995,680,1024,597927
995,1024,995,995,680,1024,857,597927
1024,995,995,680,1024,857,716,597927
995,995,680,1024,857,716,689,597927
995,680,1024,857,716,689,539,597927
680,1024,857,716,689,539,744,597927
1024,857,716,689,539,744,623,597927
857,716,689,539,744,623,604,597927
716,689,539,744,623,604,550,597927
689,539,744,623,604,550,642,597927
539,744,623,604,550,642,503,597927
744,623,604,550,642,503,558,597927
623,604,550,642,503,558,642,597927
604,550,642,503,558,642,1144,597927
550,642,503,558,642,1144,605,597927
642,503,558,642,1144,605,782,597927
503,558,642,1144,605,782,679,597927
558,642,1144,605,782,679,632,597927
642,1144,605,782,679,632,651,597927
1144,605,782,679,632,651,810,597927
605,782,679,632,651,810,606,597927
782,679,632,651,810,606,651,597927
679,632,651,810,606,651,846,597927
632,651,810,606,651,846,604,597927
651,810,606,651,846,604,660,597927
810,606,651,846,604,660,1014,597927
606,651,846,604,660,1014,706,597927
651,846,604,660,1014,706,474,597927
846,604,660,1014,706,474,501,597927
604,660,1014,706,474,501,595,597927
660,1014,706,474,501,595,484,597927
1014,706,474,501,595,484,576,597927
706,474,501,595,484,576,521,597927
474,501,595,484,576,521,670,597927
501,595,484,576,521,670,735,597927
595,484,576,521,670,735,484,597927
484,576,521,670,735,484,828,597927
576,521,670,735,484,828,866,597927
521,670,735,484,828,866,707,597927
670,735,484,828,866,707,930,597927
735,484,828,866,707,930,131,597927
484,828,866,707,930,131,671,597927
828,866,707,930,131,671,1033,597927
866,707,930,131,671,1033,363,597927
707,930,131,671,1033,363,689,597927
930,131,671,1033,363,689,1032,597927
131,671,1033,363,689,1032,689,597927
671,1033,363,689,1032,689,689,597927
1033,363,689,1032,689,689,1069,597927
363,689,1032,689,689,1069,595,597927
689,1032,689,689,1069,595,353,597927
1032,689,689,1069,595,353,427,597927
689,689,1069,595,353,427,363,597927
689,1069,595,353,427,363,418,597927
1069,595,353,427,363,418,484,597927
595,353,427,363,418,484,633,597927
353,427,363,418,484,633,251,597927
427,363,418,484,633,251,251,597927
363,418,484,633,251,251,140,597927
513,247,273,317,466,494,653,603972
247,273,317,466,494,653,599,603972
273,317,466,494,653,599,536,603972
317,466,494,653,599,536,582,603972
466,494,653,599,536,582,449,603972
494,653,599,536,582,449,494,603972
653,599,536,582,449,494,810,603972
599,536,582,449,494,810,326,603972
536,582,449,494,810,326,546,603972
582,449,494,810,326,546,466,603972
449,494,810,326,546,466,626,603972
494,810,326,546,466,626,494,603972
810,326,546,466,626,494,537,603972
326,546,466,626,494,537,493,603972
546,466,626,494,537,493,616,603972
466,626,494,537,493,616,492,603972
626,494,537,493,616,492,449,603972
494,537,493,616,492,449,546,603972
537,493,616,492,449,546,819,603972
493,616,492,449,546,819,423,603972
616,492,449,546,819,423,502,603972
492,449,546,819,423,502,494,603972
449,546,819,423,502,494,405,603972
546,819,423,502,494,405,493,603972
819,423,502,494,405,493,686,603972
423,502,494,405,493,686,616,603972
502,494,405,493,686,616,881,603972
494,405,493,686,616,881,520,603972
405,493,686,616,881,520,414,603972
493,686,616,881,520,414,484,603972
686,616,881,520,414,484,1100,603972
616,881,520,414,484,1100,546,603972
881,520,414,484,1100,546,573,603972
520,414,484,1100,546,573,440,603972
414,484,1100,546,573,440,519,603972
484,1100,546,573,440,519,546,603972
1100,546,573,440,519,546,441,603972
546,573,440,519,546,441,511,603972
573,440,519,546,441,511,678,603972
440,519,546,441,511,678,686,603972
519,546,441,511,678,686,511,603972
546,441,511,678,686,511,379,603972
441,511,678,686,511,379,731,603972
511,678,686,511,379,731,299,603972
678,686,511,379,731,299,370,603972
686,511,379,731,299,370,440,603972
511,379,731,299,370,440,625,603972
379,731,299,370,440,625,414,603972
731,299,370,440,625,414,432,603972
299,370,440,625,414,432,537,603972
370,440,625,414,432,537,651,603972
440,625,414,432,537,651,379,603972
625,414,432,537,651,379,439,603972
414,432,537,651,379,439,476,603972
432,537,651,379,439,476,590,603972
537,651,379,439,476,590,255,603972
651,379,439,476,590,255,370,603972
379,439,476,590,255,370,492,603972
439,476,590,255,370,492,466,603972
476,590,255,370,492,466,492,603972
590,255,370,492,466,492,572,603972
255,370,492,466,492,572,422,603972
370,492,466,492,572,422,511,603972
492,466,492,572,422,511,414,603972
106.66666666666667,106.66666666666667,106.66666666666667,19.0,103.0,198.0,113.0,612523.0
240,135,106,96,174,144,259,614059
135,106,96,174,144,259,125,614059
106,96,174,144,259,125,144,614059
96,174,144,259,125,144,183,614059
174,144,259,125,144,183,126,614059
144,259,125,144,183,126,86,614059
259,125,144,183,126,86,326,614059
125,144,183,126,86,326,67,614059
144,183,126,86,326,67,106,614059
183,126,86,326,67,106,106,614059
126,86,326,67,106,106,182,614059
86,326,67,106,106,182,192,614059
326,67,106,106,182,192,106,614059
67,106,106,182,192,106,97,614059
106,106,182,192,106,97,96,614059
106,182,192,106,97,96,145,614059
182,192,106,97,96,145,58,614059
192,106,97,96,145,58,67,614059
106,97,96,145,58,67,183,614059
97,96,145,58,67,183,96,614059
96,145,58,67,183,96,97,614059
145,58,67,183,96,97,134,614059
58,67,183,96,97,134,144,614059
67,183,96,97,134,144,77,614059
183,96,97,134,144,77,106,614059
96,97,134,144,77,106,29,614059
97,134,144,77,106,29,115,614059
134,144,77,106,29,115,192,614059
144,77,106,29,115,192,96,614059
77,106,29,115,192,96,183,614059
106,29,115,192,96,183,287,614059
29,115,192,96,183,287,231,614059
115,192,96,183,287,231,241,614059
192,96,183,287,231,241,250,614059
96,183,287,231,241,250,230,614059
183,287,231,241,250,230,211,614059
287,231,241,250,230,211,154,614059
231,241,250,230,211,154,220,614059
241,250,230,211,154,220,240,614059
250,230,211,154,220,240,308,614059
230,211,154,220,240,308,232,614059
211,154,220,240,308,232,298,614059
154,220,240,308,232,298,509,614059
220,240,308,232,298,509,299,614059
240,308,232,298,509,299,451,614059
308,232,298,509,299,451,625,614059
232,298,509,299,451,625,337,614059
298,509,299,451,625,337,365,614059
509,299,451,625,337,365,375,614059
299,451,625,337,365,375,395,614059
451,625,337,365,375,395,422,614059
625,337,365,375,395,422,298,614059
337,365,375,395,422,298,375,614059
365,375,395,422,298,375,297,614059
375,395,422,298,375,297,433,614059
395,422,298,375,297,433,289,614059
422,298,375,297,433,289,547,614059
298,375,297,433,289,547,452,614059
375,297,433,289,547,452,576,614059
297,433,289,547,452,576,510,614059
433,289,547,452,576,510,490,614059
289,547,452,576,510,490,413,614059
547,452,576,510,490,413,528,614059
452,576,510,490,413,528,326,614059
10,98,245,284,294,353,177,619401
98,245,284,294,353,177,117,619401
245,284,294,353,177,117,226,619401
284,294,353,177,117,226,206,619401
294,353,177,117,226,206,206,619401
353,177,117,226,206,206,206,619401
177,117,226,206,206,206,274,619401
117,226,206,206,206,274,304,619401
226,206,206,206,274,304,353,619401
206,206,206,274,304,353,392,619401
103,320,498,686,423,1279,931,621073
320,498,686,423,1279,931,1373,621073
498,686,423,1279,931,1373,1363,621073
686,423,1279,931,1373,1363,1175,621073
423,1279,931,1373,1363,1175,1203,621073
1279,931,1373,1363,1175,1203,978,621073
931,1373,1363,1175,1203,978,1015,621073
1373,1363,1175,1203,978,1015,1072,621073
1363,1175,1203,978,1015,1072,950,621073
